gene	go_term	go_slim_term	cellular_component
mcm-5	GO:0005634;GO:0005737;GO:0005829;GO:0042555	GO:0005634;GO:0005737;GO:0005829;GO:0032991	cytoplasm;cytosol;nucleus;protein-containing complex
mcm-7	GO:0005634;GO:0042555	GO:0005634;GO:0032991	nucleus;protein-containing complex
mct-3	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
mct-4	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
mct-5	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
mct-6	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
mcu-1	GO:0005739;GO:0005743;GO:0016020;GO:1990246	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
mdf-1	GO:0000776;GO:0072686;GO:0005634;GO:0005635;GO:0031965;GO:0034399;GO:1990728	GO:0005634;GO:0005635;GO:0016020;GO:0032991;GO:0043226	membrane;nuclear envelope;nucleus;organelle;protein-containing complex
mdf-2	GO:0000776;GO:0005634;GO:0045120;GO:0005654;GO:0005813;GO:0051233;GO:1990728	GO:0005634;GO:0005654;GO:0005815;GO:0032991;GO:0043226	microtubule organizing center;nucleoplasm;nucleus;organelle;protein-containing complex
mdh-1	GO:0005737;GO:0005829	GO:0005737;GO:0005829	cytoplasm;cytosol
mdh-2	GO:0005737;GO:0005739;GO:0005759	GO:0005737;GO:0005739	cytoplasm;mitochondrion
mdl-1	GO:0005634;GO:0005667	GO:0005634;GO:0032991	nucleus;protein-containing complex
mdmh-35			
mdt-15	GO:0005634	GO:0005634	nucleus
mdt-17	GO:0005634;GO:0016592;GO:0070847	GO:0005634;GO:0032991	nucleus;protein-containing complex
mdt-4	GO:0005634;GO:0016592;GO:0070847	GO:0005634;GO:0032991	nucleus;protein-containing complex
mec-1	GO:0005615		
mec-10	GO:0005886;GO:0016020;GO:0044298	GO:0005886;GO:0016020	membrane;plasma membrane
mec-12	GO:0005737;GO:0005874;GO:0043025;GO:0030424	GO:0005737;GO:0043005	cytoplasm;neuron projection
mec-14			
mec-17	GO:0005874		
mec-2	GO:0005886;GO:0016020;GO:0032589;GO:0043005	GO:0005886;GO:0016020;GO:0043005	membrane;neuron projection;plasma membrane
mec-4	GO:0005886;GO:0016020;GO:0032589;GO:0030424;GO:0042995	GO:0005886;GO:0016020;GO:0042995;GO:0043005	cell projection;membrane;neuron projection;plasma membrane
mec-5	GO:0031012	GO:0031012	extracellular matrix
mec-6	GO:0005886;GO:0016020;GO:0030424;GO:0042995	GO:0005886;GO:0016020;GO:0042995;GO:0043005	cell projection;membrane;neuron projection;plasma membrane
mec-7	GO:0005737;GO:0005856;GO:0005874;GO:0043025;GO:0043005	GO:0005737;GO:0005856;GO:0043005	cytoplasm;cytoskeleton;neuron projection
mecr-1	GO:0005739	GO:0005739	mitochondrion
mecr-2	GO:0005739	GO:0005739	mitochondrion
mef-2	GO:0005634	GO:0005634	nucleus
mek-1	GO:0005737	GO:0005737	cytoplasm
mek-2			
mel-32	GO:0005634;GO:0005739	GO:0005634;GO:0005739	mitochondrion;nucleus
memb-1	GO:0000139;GO:0005789;GO:0012507;GO:0016020;GO:0031902;GO:0005737;GO:0005783;GO:0005794;GO:0031201	GO:0005737;GO:0005783;GO:0005794;GO:0016020;GO:0032991	Golgi apparatus;cytoplasm;endoplasmic reticulum;membrane;protein-containing complex
memb-2	GO:0005737;GO:0005789;GO:0012507;GO:0016020;GO:0031902;GO:0005794;GO:0012505;GO:0031201	GO:0005737;GO:0005794;GO:0016020;GO:0032991	Golgi apparatus;cytoplasm;membrane;protein-containing complex
mes-2	GO:0000786;GO:0031519;GO:0035098;GO:0005634	GO:0005634;GO:0032991	nucleus;protein-containing complex
mes-4	GO:0000228;GO:0000785;GO:0000805;GO:0005694;GO:0030849;GO:0005634	GO:0000228;GO:0005634;GO:0005694	chromosome;nuclear chromosome;nucleus
mes-6	GO:0000786;GO:0031519;GO:0035098;GO:0005634	GO:0005634;GO:0032991	nucleus;protein-containing complex
met-1	GO:0000785;GO:0005634;GO:0005694	GO:0005634;GO:0005694	chromosome;nucleus
met-2	GO:0005634;GO:0005694;GO:0005737	GO:0005634;GO:0005694;GO:0005737	chromosome;cytoplasm;nucleus
metl-13			
metl-5			
metr-1	GO:0005829	GO:0005829	cytosol
mev-1	GO:0005739;GO:0005743;GO:0016020;GO:0045273	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
mfb-1	GO:0005634;GO:0005737;GO:0019005	GO:0005634;GO:0005737;GO:0032991	cytoplasm;nucleus;protein-containing complex
mff-2	GO:0005737;GO:0005739;GO:0005741;GO:0016020;GO:0005777	GO:0005737;GO:0005739;GO:0005777;GO:0016020	cytoplasm;membrane;mitochondrion;peroxisome
mfsd-10	GO:0016020;GO:0031526	GO:0016020	membrane
mfsd-8.1	GO:0005765;GO:0016020	GO:0016020	membrane
mfsd-8.2	GO:0005765;GO:0016020	GO:0016020	membrane
mfsd-8.3	GO:0005765;GO:0016020	GO:0016020	membrane
mfsd-8.4	GO:0005765;GO:0016020	GO:0016020	membrane
mfsd-8.5	GO:0005765;GO:0016020;GO:0012505	GO:0016020	membrane
mgl-1	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
mgl-2	GO:0005886;GO:0016020;GO:0098839	GO:0005886;GO:0016020	membrane;plasma membrane
mgl-3	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
micu-1	GO:0005739;GO:0005743;GO:0016020;GO:0005758;GO:1990246	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
mif-1	GO:0005576;GO:0005615	GO:0005576	extracellular region
mig-14	GO:0000139;GO:0005789;GO:0009925;GO:0016020;GO:0016323;GO:0031090;GO:0031901;GO:0031902;GO:0005768;GO:0005794;GO:0005886;GO:0012505;GO:0071944;GO:0031410	GO:0005768;GO:0005794;GO:0005886;GO:0016020;GO:0031410	Golgi apparatus;cytoplasmic vesicle;endosome;membrane;plasma membrane
mig-15	GO:0005737	GO:0005737	cytoplasm
mig-2	GO:0005737;GO:0005886;GO:0009898;GO:0043005	GO:0005737;GO:0005886;GO:0043005	cytoplasm;neuron projection;plasma membrane
mig-5	GO:0005737;GO:0005938;GO:0005829;GO:0005886;GO:0016020;GO:0070161	GO:0005737;GO:0005829;GO:0005886;GO:0016020;GO:0030054	cell junction;cytoplasm;cytosol;membrane;plasma membrane
mir-1			
mir-124			
mir-230			
mir-238			
mir-241			
mir-48			
mir-50			
mir-64			
mir-65			
mir-77			
mir-80			
mir-83			
mir-84			
miro-1	GO:0005739;GO:0005741;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
misc-1	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
mix-1	GO:0000775;GO:0000785;GO:0000793;GO:0000805;GO:0005694;GO:0000796;GO:0032991;GO:0046536;GO:0005634	GO:0005634;GO:0005694;GO:0032991	chromosome;nucleus;protein-containing complex
miz-1	GO:0000785		
mkk-4	GO:0005737	GO:0005737	cytoplasm
mks-1	GO:0005737;GO:0005856;GO:0005929;GO:0036038;GO:0042995	GO:0005737;GO:0005856;GO:0005929;GO:0032991;GO:0042995	cell projection;cilium;cytoplasm;cytoskeleton;protein-containing complex
mks-2	GO:0016020;GO:0035869	GO:0016020	membrane
mks-3	GO:0016020;GO:0035869;GO:0036038	GO:0016020;GO:0032991	membrane;protein-containing complex
mks-5	GO:0005856;GO:0005929;GO:0035869;GO:0036064;GO:0042995	GO:0005815;GO:0005856;GO:0005929;GO:0042995	cell projection;cilium;cytoskeleton;microtubule organizing center
mks-6	GO:0035869;GO:0044292		
mksr-1	GO:0005737;GO:0005856;GO:0005929;GO:0035869;GO:0036038;GO:0042995	GO:0005737;GO:0005856;GO:0005929;GO:0032991;GO:0042995	cell projection;cilium;cytoplasm;cytoskeleton;protein-containing complex
mksr-2	GO:0005737;GO:0005856;GO:0005929;GO:0030425;GO:0035869;GO:0044292;GO:0036038;GO:0036064;GO:0042995	GO:0005737;GO:0005815;GO:0005856;GO:0005929;GO:0032991;GO:0042995;GO:0043005	cell projection;cilium;cytoplasm;cytoskeleton;microtubule organizing center;neuron projection;protein-containing complex
mlc-1	GO:0005737;GO:0005859;GO:0016459;GO:0016460	GO:0005737;GO:0032991	cytoplasm;protein-containing complex
mlc-2	GO:0005737;GO:0016459;GO:0016460	GO:0005737;GO:0032991	cytoplasm;protein-containing complex
mlc-3	GO:0005859;GO:0016459;GO:0005863	GO:0032991	protein-containing complex
mlc-4	GO:0005737;GO:0005856;GO:0016459;GO:0016460;GO:0031941	GO:0005737;GO:0005856;GO:0032991	cytoplasm;cytoskeleton;protein-containing complex
mlc-5	GO:0005737;GO:0005856;GO:0015629;GO:0016459;GO:0016460	GO:0005737;GO:0005856;GO:0032991	cytoplasm;cytoskeleton;protein-containing complex
mlc-6	GO:0016460	GO:0032991	protein-containing complex
mlc-7	GO:0016460	GO:0032991	protein-containing complex
mlcd-1	GO:0005759;GO:0005782		
mlck-1	GO:0005737	GO:0005737	cytoplasm
mlh-1	GO:0005634;GO:0032300;GO:0032389	GO:0005634;GO:0032991	nucleus;protein-containing complex
mlp-1	GO:0005634;GO:0005737;GO:0055120	GO:0005634;GO:0005737	cytoplasm;nucleus
mls-1	GO:0000785;GO:0005634	GO:0005634	nucleus
mls-2	GO:0005634	GO:0005634	nucleus
mlt-11	GO:0005615		
mlt-2			
mlt-4	GO:0005929	GO:0005929	cilium
mlt-7	GO:0005615		
mma-1	GO:0005634;GO:0005739	GO:0005634;GO:0005739	mitochondrion;nucleus
mmaa-1	GO:0005737;GO:0005739	GO:0005737;GO:0005739	cytoplasm;mitochondrion
mmab-1			
mmad-1	GO:0005739	GO:0005739	mitochondrion
mmcm-1	GO:0005737;GO:0005739;GO:0005759	GO:0005737;GO:0005739	cytoplasm;mitochondrion
mml-1	GO:0005634;GO:0005737;GO:0005739	GO:0005634;GO:0005737;GO:0005739	cytoplasm;mitochondrion;nucleus
mnr-1	GO:0005576;GO:0005615;GO:0005886;GO:0016020	GO:0005576;GO:0005886;GO:0016020	extracellular region;membrane;plasma membrane
moc-1	GO:0005737;GO:0005829;GO:0030425;GO:0045211;GO:0099572	GO:0005737;GO:0005829;GO:0016020;GO:0043005;GO:0043226	cytoplasm;cytosol;membrane;neuron projection;organelle
moc-2	GO:0005829	GO:0005829	cytosol
moc-5			
mocs-1			
mod-1	GO:0005886;GO:0016020;GO:0043025;GO:0098794	GO:0005886;GO:0016020	membrane;plasma membrane
mod-5	GO:0005886;GO:0016020;GO:0043005;GO:0045202;GO:0098793	GO:0005886;GO:0016020;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;synapse
mog-1	GO:0005634;GO:0005681	GO:0005634;GO:0032991	nucleus;protein-containing complex
mog-2	GO:0005634;GO:0005654;GO:0005686;GO:1990904	GO:0005634;GO:0005654;GO:0032991	nucleoplasm;nucleus;protein-containing complex
mogs-1	GO:0005783;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
mom-1	GO:0005783;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
mom-2	GO:0005576;GO:0005615	GO:0005576	extracellular region
mom-4	GO:0005737;GO:0055120	GO:0005737	cytoplasm
mom-5	GO:0005768;GO:0005769;GO:0005886;GO:0016020	GO:0005768;GO:0005886;GO:0016020	endosome;membrane;plasma membrane
moma-1	GO:0005739;GO:0005741;GO:0016020;GO:0061617	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
mop-25.1			
mop-25.2	GO:0000922;GO:0005737;GO:0005856	GO:0005737;GO:0005856	cytoplasm;cytoskeleton
morc-1	GO:0005634;GO:0016604	GO:0005634;GO:0043226	nucleus;organelle
mpc-1	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
mpc-2	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
mpdu-1	GO:0016020	GO:0016020	membrane
mpk-1	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
mpk-2	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
mppa-1	GO:0005739;GO:0005759;GO:0017087	GO:0005739;GO:0032991	mitochondrion;protein-containing complex
mppb-1	GO:0005739;GO:0005759;GO:0017087	GO:0005739;GO:0032991	mitochondrion;protein-containing complex
mpst-1	GO:0005739	GO:0005739	mitochondrion
mpst-2	GO:0005739	GO:0005739	mitochondrion
mpst-3	GO:0005739	GO:0005739	mitochondrion
mpst-4	GO:0005739	GO:0005739	mitochondrion
mpst-5			
mpst-6	GO:0005739	GO:0005739	mitochondrion
mpst-7	GO:0005739;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
mpz-1	GO:0016020;GO:0030424;GO:0062049	GO:0016020;GO:0032991;GO:0043005	membrane;neuron projection;protein-containing complex
mrck-1	GO:0005737;GO:0005938;GO:0005856	GO:0005737;GO:0005856	cytoplasm;cytoskeleton
mre-11	GO:0005634;GO:0005694;GO:0030870;GO:0035861	GO:0005634;GO:0005694;GO:0032991	chromosome;nucleus;protein-containing complex
mrp-1	GO:0000323;GO:0005773;GO:0005774;GO:0016020;GO:0005886	GO:0005773;GO:0005886;GO:0016020	membrane;plasma membrane;vacuole
mrp-2	GO:0000323;GO:0005773;GO:0005774;GO:0016020;GO:0005886	GO:0005773;GO:0005886;GO:0016020	membrane;plasma membrane;vacuole
mrp-5	GO:0005886;GO:0016020;GO:0016323	GO:0005886;GO:0016020	membrane;plasma membrane
mrp-6	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
mrp-7	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
mrpl-12	GO:0005737;GO:0005762;GO:1990904;GO:0005840	GO:0005737;GO:0005840;GO:0032991	cytoplasm;protein-containing complex;ribosome
mrpl-15	GO:0005762;GO:0015934;GO:1990904;GO:0005840	GO:0005840;GO:0032991	protein-containing complex;ribosome
mrpl-39	GO:0005739;GO:0005840	GO:0005739;GO:0005840	mitochondrion;ribosome
mrpl-40	GO:0005739;GO:0005761;GO:0005840;GO:0005762;GO:1990904	GO:0005739;GO:0005840;GO:0032991	mitochondrion;protein-containing complex;ribosome
mrpl-44	GO:0005634;GO:0005739;GO:0005762;GO:1990904;GO:0005840	GO:0005634;GO:0005739;GO:0005840;GO:0032991	mitochondrion;nucleus;protein-containing complex;ribosome
mrpl-45	GO:0005739;GO:0005840;GO:1990904	GO:0005739;GO:0005840;GO:0032991	mitochondrion;protein-containing complex;ribosome
mrpl-50	GO:0005739;GO:0005762;GO:1990904;GO:0005840	GO:0005739;GO:0005840;GO:0032991	mitochondrion;protein-containing complex;ribosome
mrpr-1			
mrps-12	GO:0005763;GO:0015935;GO:1990904;GO:0005840	GO:0005840;GO:0032991	protein-containing complex;ribosome
mrps-14	GO:0005737;GO:0005739;GO:0005763;GO:1990904;GO:0005840	GO:0005737;GO:0005739;GO:0005840;GO:0032991	cytoplasm;mitochondrion;protein-containing complex;ribosome
mrps-16	GO:0005739;GO:0005743;GO:0005759;GO:0005763;GO:0015935;GO:1990904;GO:0005840	GO:0005739;GO:0005840;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex;ribosome
mrps-18C	GO:0005739;GO:0005762;GO:1990904;GO:0005840	GO:0005739;GO:0005840;GO:0032991	mitochondrion;protein-containing complex;ribosome
mrps-2	GO:0005739;GO:0005743;GO:0005763;GO:0015935;GO:1990904;GO:0005840	GO:0005739;GO:0005840;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex;ribosome
mrps-22	GO:0005763;GO:0005840	GO:0005840;GO:0032991	protein-containing complex;ribosome
mrps-23	GO:0005739;GO:0005763;GO:1990904;GO:0005840	GO:0005739;GO:0005840;GO:0032991	mitochondrion;protein-containing complex;ribosome
mrps-25	GO:0005739;GO:0005763;GO:1990904;GO:0005840	GO:0005739;GO:0005840;GO:0032991	mitochondrion;protein-containing complex;ribosome
mrps-28	GO:0005763;GO:0005840	GO:0005840;GO:0032991	protein-containing complex;ribosome
mrps-33	GO:0005739;GO:0005840;GO:1990904	GO:0005739;GO:0005840;GO:0032991	mitochondrion;protein-containing complex;ribosome
mrps-34	GO:0005739;GO:0005763;GO:0005840	GO:0005739;GO:0005840;GO:0032991	mitochondrion;protein-containing complex;ribosome
mrps-7	GO:0005739;GO:0005763;GO:1990904;GO:0005840	GO:0005739;GO:0005840;GO:0032991	mitochondrion;protein-containing complex;ribosome
mrt-1	GO:0000781;GO:0005634;GO:0005694	GO:0005634;GO:0005694	chromosome;nucleus
msh-2	GO:0005634;GO:0032301	GO:0005634;GO:0032991	nucleus;protein-containing complex
msh-5	GO:0005634;GO:0005694	GO:0005634;GO:0005694	chromosome;nucleus
msh-6	GO:0005634;GO:0032301	GO:0005634;GO:0032991	nucleus;protein-containing complex
msi-1	GO:0005737;GO:0043204	GO:0005737	cytoplasm
mspn-1	GO:0005739;GO:0005741;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
mtch-1	GO:0005739;GO:0005741;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
mtcu-1	GO:0005737;GO:0005739	GO:0005737;GO:0005739	cytoplasm;mitochondrion
mtcu-2	GO:0005737;GO:0005739;GO:0005829	GO:0005737;GO:0005739;GO:0005829	cytoplasm;cytosol;mitochondrion
mthf-1	GO:0005829	GO:0005829	cytosol
mtm-1	GO:0001891;GO:0005737;GO:0005938;GO:0045179;GO:0005829;GO:0005886;GO:0016020;GO:0016324;GO:0042995	GO:0005737;GO:0005829;GO:0005886;GO:0016020;GO:0042995	cell projection;cytoplasm;cytosol;membrane;plasma membrane
mtm-10	GO:0005737;GO:0016020	GO:0005737;GO:0016020	cytoplasm;membrane
mtm-3	GO:0005737;GO:0016020	GO:0005737;GO:0016020	cytoplasm;membrane
mtm-5	GO:0005737;GO:0016020	GO:0005737;GO:0016020	cytoplasm;membrane
mtm-6	GO:0005737;GO:0005829;GO:0005886;GO:0016020;GO:0016324;GO:1904144	GO:0005737;GO:0005829;GO:0005886;GO:0016020;GO:0032991	cytoplasm;cytosol;membrane;plasma membrane;protein-containing complex
mtm-9	GO:0005737;GO:0005829;GO:0005886;GO:0016020;GO:0016324;GO:1904144	GO:0005737;GO:0005829;GO:0005886;GO:0016020;GO:0032991	cytoplasm;cytosol;membrane;plasma membrane;protein-containing complex
mtp-18	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
mtpn-1	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
mtr-4	GO:0005634;GO:0031499	GO:0005634;GO:0032991	nucleus;protein-containing complex
mtrr-1	GO:0005829	GO:0005829	cytosol
mtss-1	GO:0005739;GO:0042645	GO:0005739;GO:0043226	mitochondrion;organelle
mttu-1	GO:0005739	GO:0005739	mitochondrion
mua-3	GO:0005576;GO:0005882;GO:0005886;GO:0016020;GO:0030056;GO:0070161	GO:0005576;GO:0005886;GO:0016020;GO:0030054	cell junction;extracellular region;membrane;plasma membrane
mua-6	GO:0005652;GO:0005882;GO:0030056;GO:0070161	GO:0030054	cell junction
mup-2	GO:0005861	GO:0032991	protein-containing complex
mus-81	GO:0005634;GO:0048476	GO:0005634;GO:0032991	nucleus;protein-containing complex
mvk-1	GO:0005737;GO:0005829	GO:0005737;GO:0005829	cytoplasm;cytosol
mxl-1	GO:0005634;GO:0005667;GO:0090575	GO:0005634;GO:0032991	nucleus;protein-containing complex
mxl-2	GO:0005634;GO:0005737;GO:0005739	GO:0005634;GO:0005737;GO:0005739	cytoplasm;mitochondrion;nucleus
mxl-3	GO:0005634;GO:0005737;GO:0090575	GO:0005634;GO:0005737;GO:0032991	cytoplasm;nucleus;protein-containing complex
myo-1	GO:0005737;GO:0005863;GO:0032982;GO:0016459;GO:0016460;GO:0030016	GO:0005737;GO:0032991;GO:0043226	cytoplasm;organelle;protein-containing complex
myo-2	GO:0005737;GO:0005859;GO:0016459;GO:0016460;GO:0005863;GO:0031672;GO:0032982;GO:0030016	GO:0005737;GO:0032991;GO:0043226	cytoplasm;organelle;protein-containing complex
myo-3	GO:0005737;GO:0005863;GO:0031672;GO:0032982;GO:0016459;GO:0016460;GO:0030016	GO:0005737;GO:0032991;GO:0043226	cytoplasm;organelle;protein-containing complex
myo-5	GO:0005737;GO:0005863;GO:0032982;GO:0016459;GO:0016460;GO:0030016	GO:0005737;GO:0032991;GO:0043226	cytoplasm;organelle;protein-containing complex
myrf-1	GO:0005634;GO:0005667;GO:0005737;GO:0005783;GO:0005789;GO:0016020;GO:0016324;GO:0005886;GO:0045178	GO:0005634;GO:0005737;GO:0005783;GO:0005886;GO:0016020;GO:0032991	cytoplasm;endoplasmic reticulum;membrane;nucleus;plasma membrane;protein-containing complex
myrf-2	GO:0005634;GO:0005667;GO:0005737;GO:0005783;GO:0005789;GO:0016020;GO:0016324;GO:0005886	GO:0005634;GO:0005737;GO:0005783;GO:0005886;GO:0016020;GO:0032991	cytoplasm;endoplasmic reticulum;membrane;nucleus;plasma membrane;protein-containing complex
mys-1	GO:0005634;GO:0035267	GO:0005634;GO:0032991	nucleus;protein-containing complex
mys-2	GO:0005634;GO:0035267;GO:0044545;GO:0072487	GO:0005634;GO:0032991	nucleus;protein-containing complex
mys-4	GO:0000785;GO:0005634;GO:0036409	GO:0005634;GO:0032991	nucleus;protein-containing complex
nab-1	GO:0001725;GO:0048786;GO:0005737;GO:0005856;GO:0015629;GO:0030864;GO:0005886;GO:0014069;GO:0030425;GO:0036062;GO:0045202;GO:0120025	GO:0005737;GO:0005856;GO:0005886;GO:0016020;GO:0042995;GO:0043005;GO:0043226;GO:0045202	cell projection;cytoplasm;cytoskeleton;membrane;neuron projection;organelle;plasma membrane;synapse
nac-1	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
nac-2	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
nac-3	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
nap-1	GO:0000785;GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
nape-1	GO:0005737;GO:0043005;GO:0043025	GO:0005737;GO:0043005	cytoplasm;neuron projection
nape-2	GO:0005737;GO:0043005;GO:0043025	GO:0005737;GO:0043005	cytoplasm;neuron projection
nars-1	GO:0005737	GO:0005737	cytoplasm
nars-2	GO:0005739	GO:0005739	mitochondrion
nas-13	GO:0005576;GO:0005615	GO:0005576	extracellular region
nas-14	GO:0005576;GO:0005615	GO:0005576	extracellular region
nas-15	GO:0005576;GO:0005615	GO:0005576	extracellular region
nas-39	GO:0005576;GO:0005615	GO:0005576	extracellular region
nasp-1	GO:0005634;GO:0005654	GO:0005634;GO:0005654	nucleoplasm;nucleus
nasp-2	GO:0005654	GO:0005654	nucleoplasm
natb-1	GO:0031416	GO:0032991	protein-containing complex
nbet-1	GO:0000139;GO:0005789;GO:0016020;GO:0005783;GO:0005794;GO:0012505;GO:0031201	GO:0005783;GO:0005794;GO:0016020;GO:0032991	Golgi apparatus;endoplasmic reticulum;membrane;protein-containing complex
nca-2	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
ncam-1	GO:0005886;GO:0016020;GO:0030424	GO:0005886;GO:0016020;GO:0043005	membrane;neuron projection;plasma membrane
ncap-1	GO:0016020;GO:0030125	GO:0016020;GO:0032991	membrane;protein-containing complex
ncbp-2	GO:0005634;GO:0005635;GO:0005846;GO:0034399	GO:0005634;GO:0005635;GO:0032991	nuclear envelope;nucleus;protein-containing complex
ncl-1	GO:0005737	GO:0005737	cytoplasm
ncr-1	GO:0005764;GO:0005770;GO:0005886;GO:0016020	GO:0005764;GO:0005768;GO:0005886;GO:0016020	endosome;lysosome;membrane;plasma membrane
ncr-2	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
ncx-1	GO:0005886;GO:0042383;GO:0016020;GO:0030424;GO:0098794	GO:0005886;GO:0016020;GO:0043005	membrane;neuron projection;plasma membrane
ncx-2	GO:0005886;GO:0042383;GO:0012505;GO:0098794;GO:0016020;GO:0030424	GO:0005886;GO:0016020;GO:0043005	membrane;neuron projection;plasma membrane
ncx-4	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
ncx-5	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
ndab-1	GO:0005739;GO:0045271	GO:0005739;GO:0032991	mitochondrion;protein-containing complex
